6.000000000000000000e+00
7.000000000000000000e+00
4.700000000000000000e+01
2.320000000000000000e+02
7.890000000000000000e+02
2.041000000000000000e+03
3.379000000000000000e+03
3.704000000000000000e+03
3.903000000000000000e+03
4.697000000000000000e+03
5.581000000000000000e+03
5.596000000000000000e+03
4.579000000000000000e+03
3.310000000000000000e+03
2.601000000000000000e+03
1.912000000000000000e+03
1.548000000000000000e+03
1.271000000000000000e+03
1.175000000000000000e+03
1.029000000000000000e+03
1.049000000000000000e+03
1.045000000000000000e+03
1.020000000000000000e+03
1.032000000000000000e+03
1.058000000000000000e+03
1.078000000000000000e+03
1.118000000000000000e+03
1.126000000000000000e+03
1.141000000000000000e+03
1.209000000000000000e+03
1.158000000000000000e+03
1.182000000000000000e+03
1.337000000000000000e+03
1.289000000000000000e+03
1.330000000000000000e+03
1.359000000000000000e+03
1.300000000000000000e+03
1.351000000000000000e+03
1.539000000000000000e+03
1.570000000000000000e+03
1.682000000000000000e+03
1.647000000000000000e+03
1.751000000000000000e+03
1.885000000000000000e+03
1.871000000000000000e+03
1.950000000000000000e+03
1.985000000000000000e+03
1.998000000000000000e+03
2.172000000000000000e+03
2.309000000000000000e+03
2.418000000000000000e+03
2.564000000000000000e+03
2.794000000000000000e+03
3.042000000000000000e+03
3.194000000000000000e+03
3.233000000000000000e+03
3.308000000000000000e+03
3.355000000000000000e+03
3.258000000000000000e+03
3.263000000000000000e+03
3.176000000000000000e+03
3.086000000000000000e+03
3.026000000000000000e+03
2.993000000000000000e+03
2.935000000000000000e+03
2.861000000000000000e+03
2.867000000000000000e+03
2.875000000000000000e+03
2.902000000000000000e+03
3.021000000000000000e+03
3.003000000000000000e+03
3.133000000000000000e+03
3.271000000000000000e+03
3.221000000000000000e+03
3.433000000000000000e+03
3.519000000000000000e+03
3.652000000000000000e+03
3.621000000000000000e+03
3.771000000000000000e+03
3.749000000000000000e+03
3.897000000000000000e+03
3.775000000000000000e+03
3.907000000000000000e+03
3.965000000000000000e+03
4.054000000000000000e+03
4.080000000000000000e+03
4.169000000000000000e+03
4.279000000000000000e+03
4.212000000000000000e+03
4.115000000000000000e+03
4.264000000000000000e+03
4.315000000000000000e+03
4.289000000000000000e+03
4.286000000000000000e+03
4.439000000000000000e+03
4.273000000000000000e+03
4.380000000000000000e+03
4.488000000000000000e+03
4.473000000000000000e+03
4.551000000000000000e+03
4.654000000000000000e+03
4.536000000000000000e+03
4.641000000000000000e+03
4.594000000000000000e+03
4.783000000000000000e+03
4.870000000000000000e+03
4.828000000000000000e+03
4.844000000000000000e+03
4.929000000000000000e+03
5.004000000000000000e+03
4.870000000000000000e+03
5.161000000000000000e+03
5.088000000000000000e+03
5.160000000000000000e+03
5.178000000000000000e+03
5.272000000000000000e+03
5.179000000000000000e+03
5.477000000000000000e+03
5.598000000000000000e+03
5.584000000000000000e+03
5.623000000000000000e+03
5.701000000000000000e+03
5.762000000000000000e+03
5.777000000000000000e+03
6.010000000000000000e+03
6.089000000000000000e+03
6.149000000000000000e+03
6.349000000000000000e+03
6.527000000000000000e+03
6.666000000000000000e+03
6.803000000000000000e+03
